f_int,f_int_err,f_peak,f_peak_err,ra,ra_err,decl,decl_err,det_sigma,band,freq_eff,taustart_ts,mjd
0.000495482616290385,6.60350527407565e-05,0.00049254902652887,3.7899627773581e-05,288.7192767108256,0.00141873167026244,11.044382195449,0.00139245546615591,10.7768173942249,5,1283895507.8125,2018-12-08 11:43:24.800,58460.48848148148
0.000492122751233567,0.00014629436373708,0.000477626340322813,8.19750694391447e-05,288.7192767108256,0.00143275190518461,11.044382195449,0.00140621604905917,4.94115964391789,5,1283895507.8125,2019-07-22 21:03:35.400,58686.87749305556
0.000854061489818726,0.000115109561674683,0.000848890038915447,6.60561215318511e-05,288.7192360700931,0.00141858271788727,11.0444925544901,0.00139230874892476,9.69150250713088,5,1283895507.8125,2019-07-27 18:25:44.100,58691.76787152778
0.000289346598651198,7.70099437004398e-05,0.000282514502408157,4.34118749726544e-05,288.719256385735,0.00142886349354086,11.0444373865504,0.00140239938641664,6.52080993035483,5,1283895507.8125,2019-08-04 20:20:52.700,58699.847832175925
0.000355140714743754,9.35866367368949e-05,0.000346920068473967,5.27815539015498e-05,288.719256385735,0.00142972807236776,11.0444373865504,0.00140324795325109,6.54440461775783,5,1283895507.8125,2019-09-07 17:09:04.600,58733.71463657408
0.000453891196936819,0.000125296635631845,0.000442361820875912,7.0502523124852e-05,288.719256385735,0.00142969418286427,11.0444373865504,0.00140321469138249,6.34799559773099,5,1283895507.8125,2019-10-12 18:30:25.700,58768.771130787034
0.000674861984417814,0.000118706563046295,0.000667901920268589,6.78284403490337e-05,288.719256385735,0.00142040288104017,11.0444373865504,0.00139409546434495,7.00719621497646,5,1283895507.8125,2020-03-02 04:59:16.800,58910.207833333334
0.000533281729919082,0.000115920272356441,0.000524882473772786,6.58724978455204e-05,288.719256385735,0.00142673095348993,11.0444373865504,0.00140030634098247,6.96473622182302,5,1283895507.8125,2020-04-03 04:41:05.300,58942.19520023148
0.000451022423733108,9.34723834977817e-05,0.000444565179024933,5.3193675359335e-05,288.719256385735,0.0014251707805685,11.0444373865504,0.00139877506244265,6.80570755088033,5,1283895507.8125,2020-04-18 03:27:11.300,58957.143880787036
0.000500306905281969,8.98871583205075e-05,0.000494923742037145,5.13379844816169e-05,288.7193093150774,0.00142364800075997,11.044749996096,0.00139727899662625,8.06535461423523,5,1283986938.47656,2020-04-25 04:49:42.500,58964.201186342594
0.000546785236089001,0.00012521737187816,0.000537226705496488,7.10304834748263e-05,288.719273869927,0.00142648661263711,11.0445406246366,0.00140006603299983,6.64939102384185,5,1283986938.47656,2020-05-02 00:29:01.200,58971.020152777775
0.00057269551540574,7.43454788374244e-05,0.000569478418900482,4.26822616606059e-05,288.7191132567213,0.00141964713313297,11.0445096800879,0.00139335336971438,11.3284880764856,5,1283986938.47656,2020-05-09 04:10:06.900,58978.173690972224
0.000603434278166831,7.46816044869001e-05,0.000600353389189337,4.28973043921119e-05,288.7193010066707,0.00141988699364273,11.0449570848542,0.0013935866640353,11.755760707241,5,1283986938.47656,2020-05-17 04:10:10.500,58986.17373263889
0.000229060694893003,0.000639735624059797,-0.000366504407597045,0.000590974219762648,288.719247137756,0.0023128321074352,11.044617768042,0.00226999534663781,1.11969998676884,5,1283986938.47656,2020-05-23 00:29:32.500,58992.02051504629
0.000475114364250773,9.23297414238102e-05,0.0004691335016818,5.26355637761642e-05,288.7190713252399,0.0014256170351786,11.0445002974388,0.00139921275250225,8.06901262721877,5,1283986938.47656,2020-06-01 02:37:56.700,59001.109684027775
0.00059235002944003,9.48255489803261e-05,0.000587290023085386,5.42798885187689e-05,288.71896283564433,0.00142598512418856,11.04488442043,0.00139957219314628,10.0810409643551,5,1283986938.47656,2020-06-08 03:45:21.400,59008.15649768519
0.000392792558846682,0.000128694873288625,0.000378737327879132,7.16432828912463e-05,288.7191821591081,0.00143926902676635,11.0446388114206,0.00141261124012659,5.2574137190562,5,1283986938.47656,2020-06-14 21:45:29.200,59014.90658796296
0.000479731632451282,8.38447898986276e-05,0.000474846992569588,4.79149224249095e-05,288.7192011781792,0.00142397261506238,11.0449966414833,0.00139759642448027,8.47344489358823,5,1283986938.47656,2020-06-19 01:45:01.000,59019.07292824074
0.000480627399027482,8.18663499150416e-05,0.000475979238961442,4.68084527100869e-05,288.7192291908615,0.0014226176959567,11.0446918977874,0.00139626805041055,8.78424193541906,5,1283986938.47656,2020-06-27 00:32:15.700,59027.02240393519
0.000509714803185926,0.0001205033796759,0.000500218600981248,6.82764906590999e-05,288.719189475607,0.00142761154402754,11.0446842487369,0.00140116944478536,6.60599735471816,5,1283986938.47656,2020-07-04 20:18:20.200,59034.84606712963
0.000840027714877172,0.000121697623884725,0.000834150800978224,6.97705951749533e-05,288.7192370031619,0.00141974621998637,11.0444681624268,0.00139345081855535,9.79411799141272,5,1283986938.47656,2020-07-12 20:04:22.500,59042.83637152778
0.000644865347714175,0.000107841073101882,0.000638853913394856,6.16816655880794e-05,288.7193347594564,0.00142143753272427,11.0450056566577,0.00139510825368539,8.50732669583573,5,1283986938.47656,2020-07-19 20:08:59.800,59049.83958101852
0.000493756021388801,8.05716218835041e-05,0.000489373434327092,4.61051525814119e-05,288.719306926881,0.00142144194400047,11.0445747485297,0.00139511463110646,9.27953595191124,5,1283986938.47656,2020-07-24 21:56:39.100,59054.914341435186
0.00064569545865745,0.000117285756627144,0.000638594098140836,6.69702338006462e-05,288.719215380736,0.00142368318632819,11.0446838151194,0.00139731384548887,7.53396751456231,5,1283986938.47656,2020-08-01 17:30:30.300,59062.72951736111
