f_int,f_int_err,f_peak,f_peak_err,ra,ra_err,decl,decl_err,det_sigma,band,freq_eff,taustart_ts,mjd
0.000149897877121655,3.2312046451992e-05,0.000147576144561764,1.83664201489466e-05,284.664539560519,0.00281472360207777,-8.71158320635786,0.00278225124849049,8.03923696832377,2,1283895507.8125,2019-04-01 02:34:10.000,58574.10706018518
0.00014800950796165,3.42739347696277e-05,0.000145363951333182,1.94343689463532e-05,284.664539560519,0.00281483445811681,-8.71158320635785,0.00278236083307894,7.12775124583912,2,1283895507.8125,2019-04-09 02:24:54.800,58582.10063425926
0.00018189425347807,3.1215315202942e-05,0.000180108608092381,1.78452480265462e-05,284.66447109956,0.00281249801969121,-8.71149665006926,0.00278005183562639,9.84710717432499,2,1283895507.8125,2019-04-15 02:25:31.200,58588.101055555555
0.000167073626376049,3.1020000458562e-05,0.000165153833190013,1.77036139792448e-05,284.664466034045,0.0028126524455448,-8.71127536454123,0.00278020613557349,9.12311639168558,2,1283895507.8125,2019-04-20 02:57:05.400,58593.12297916667
0.000173596301099979,2.95424006745048e-05,0.000171920471542009,1.68916581288977e-05,284.664293965786,0.002812289734204,-8.71146065744067,0.00277984620656497,9.21047711761217,2,1283895507.8125,2019-04-29 04:38:21.800,58602.19330787037
0.000137442607983191,3.11625028157028e-05,0.000135087439291355,1.76833802334759e-05,284.66444257631,0.00281520434084314,-8.71145387812613,0.00278272743580692,7.35204720629294,2,1283895507.8125,2019-05-04 22:55:13.300,58607.9550150463
0.000146767863157303,3.35356720147895e-05,0.000144213622573363,1.90248701446847e-05,284.66444257631,0.00281522149547321,-8.71145387812613,0.00278274439368619,7.69925794251701,2,1283895507.8125,2019-05-11 22:36:31.300,58614.942028935184
0.000149025181923789,3.38883022980524e-05,0.000146456450434209,1.92281733461297e-05,284.66444257631,0.0028152044616494,-8.71145387812613,0.00278272755522679,7.3815541170067,2,1283895507.8125,2019-05-18 22:21:18.500,58621.93146412037
0.000181745582271686,3.34353189734585e-05,0.000179695242558915,1.90861160208473e-05,284.664645806773,0.00281251425342666,-8.71140840383223,0.0027800685392434,8.04299762492703,2,1283895507.8125,2019-05-25 01:16:34.400,58628.053175925925
0.000149886952268117,1.81062019671925e-05,0.000149157881581362,1.04027727359699e-05,284.664507128102,0.00281115414338394,-8.71147353891348,0.00277872354412526,14.1951754706522,2,1283895507.8125,2019-08-05 18:30:43.600,58700.771337962964
0.000101642031419128,4.64248037662666e-05,9.45738845949429e-05,2.49394769553586e-05,284.664487235289,0.00282870252576319,-8.71144958146758,0.0027960708383994,3.88520701679413,2,1283895507.8125,2020-03-02 04:39:09.300,58910.193857638886
