runcat,eta,V,maxFlux,medFlux,avgFlux,coord_datapoints,newSource,RA,RA_err,Dec,Dec_err
2764,0.0290250757554879,0.0692443050392468,7.88216196633445e-05,7.51424128617544e-05,7.51424128617544e-05,1,N,284.743630726372,0.00278339433231777,-8.4542592371889,0.00278339433231777
2765,0.995428856356584,0.191799016133794,0.000196373367734271,0.000172921360427249,0.000172921360427249,1,1242.0,284.743635329323,0.00277980799363964,-8.5725783169397,0.00277980799363964
2766,0.000626145686674629,0.00560285075620693,0.000148593659386473,0.000148007282099128,0.000148007282099128,1,1241.0,284.747116805538,0.00277969326873375,-8.29695096105341,0.00277969326873375
2767,0.666834353607218,0.352797589067989,8.90151212433888e-05,7.12425564581295e-05,7.12425564581295e-05,1,N,284.74813628673,0.00278283750894728,-8.19825300074271,0.00278283750894728
2768,1.57969914303444,0.489519557603475,0.000118850340127383,8.8289561775796e-05,8.8289561775796e-05,1,1240.0,284.74815689725,0.00278144168697296,-8.55848796087053,0.00278144168697296
2769,1.66339786929875,0.578656346259458,0.000107246237611416,7.6105862749276e-05,7.6105862749276e-05,1,1239.0,284.748331932131,0.0027819965625797,-8.56254234012442,0.0027819965625797
2770,0.269834246915315,0.202220593249396,0.000105661628865735,9.24430531516517e-05,9.24430531516517e-05,1,1238.0,284.75106167376,0.00278135192691706,-7.65354381275715,0.00278135192691706
2771,2.50119506663923,0.514598173569113,0.000160266609820857,0.00011750820931909,0.00011750820931909,1,1237.0,284.754099747846,0.0027810346641481,-7.78347085673649,0.0027810346641481
2772,0.0341112441971318,0.0636719798974792,0.000104428312629753,9.9929210884516e-05,9.9929210884516e-05,1,1236.0,284.755264431721,0.00278230651101888,-7.59302735048908,0.00278230651101888
2773,0.0212488899527509,0.0499936692158373,9.74927298739764e-05,9.41639529200615e-05,9.41639529200615e-05,1,N,284.757350628491,0.0027831099105923,-8.40612924033827,0.0027831099105923
2774,0.307348340354824,0.201404554273942,0.000100028346073576,8.75587133997865e-05,8.75587133997865e-05,1,1235.0,284.755848438298,0.00278147274196747,-8.24093116577886,0.00278147274196747
2775,0.441912358071819,0.221413557646991,0.000121332315079122,0.000104907654953112,0.000104907654953112,1,1234.0,284.759059210672,0.00278104632789772,-7.53989307332629,0.00278104632789772
2776,1.94401319729505,0.432938322322771,0.000135832970159686,0.000103996228035616,0.000103996228035616,1,1233.0,284.759636453164,0.00278027471130207,-7.68378481787266,0.00278027471130207
2777,0.582168464043287,0.310737214794692,0.000110031982968763,9.02105292910012e-05,9.02105292910012e-05,1,1232.0,284.759762550596,0.00278285322515159,-8.32993737918058,0.00278285322515159
2778,0.0715210294871583,0.0999900133307498,0.000102583338706151,9.58092763744246e-05,9.58092763744246e-05,1,1231.0,284.762159223049,0.00278141010748796,-8.77995936044512,0.00278141010748796
2779,0.175001922385663,0.156016329164159,0.000108964614191941,9.81380089880543e-05,9.81380089880543e-05,1,1230.0,284.762294452346,0.00278190262802232,-8.34114202888223,0.00278190262802232
2780,0.34959493039527,0.197627427401469,0.000116018246323042,0.000101793277670483,0.000101793277670483,1,1229.0,284.765361201392,0.0027811105431713,-8.67538440058203,0.0027811105431713
2781,0.544441738238726,0.362176179128302,9.12478364960863e-05,7.26439276782248e-05,7.26439276782248e-05,1,N,284.765592403692,0.00278281930423301,-7.95573058676003,0.00278281930423301
2782,0.999869878414585,0.257360984780979,0.000154053114202158,0.000130334602068108,0.000130334602068108,1,1228.0,284.766268399615,0.00278156551178484,-8.53462660954278,0.00278156551178484
2783,0.307176083211209,0.171355085570921,0.000115195774978287,0.000102746372737388,0.000102746372737388,1,N,284.767272404422,0.00278226406872529,-8.28496367623569,0.00278226406872529
2784,0.00522540599463759,0.0191559120237816,0.000131096624465346,0.000129344616033654,0.000129344616033654,1,1227.0,284.767923168956,0.00278080046142937,-7.61471402268714,0.00278080046142937
2785,0.250154730192816,0.165181525170517,0.000121088997685844,0.000108424867300188,0.000108424867300188,1,1226.0,284.769058519269,0.00278138599676841,-7.5629213626357,0.00278138599676841
2786,0.0416080376652298,0.0682990840835818,9.98612098630366e-05,9.52606223500563e-05,9.52606223500563e-05,1,N,284.771567697902,0.00278291582715116,-9.11552098201541,0.00278291582715116
2787,0.232424436647666,0.158574374524217,0.000105658220126741,9.50053623721271e-05,9.50053623721271e-05,1,1225.0,284.771709527538,0.00278060031846225,-8.98510695583741,0.00278060031846225
2788,0.0361272159843616,0.067879774217503,9.34106002785144e-05,8.91324011260822e-05,8.91324011260822e-05,1,N,284.772444229669,0.0027833175989325,-8.27945121260545,0.0027833175989325
2789,0.338605698554563,0.223013242607594,9.26281481291523e-05,8.00108958289968e-05,8.00108958289968e-05,1,N,284.774118835137,0.00278241300688665,-8.20900960845519,0.00278241300688665
2790,0.028691645056292,0.0500390423097807,0.000112425309717367,0.000108583312228924,0.000108583312228924,1,1224.0,284.774363676038,0.00278136961708427,-8.15130474556406,0.00278136961708427
2791,0.000854018116328885,0.00798519123535174,0.00012375223830477,0.000123057409058044,0.000123057409058044,1,1223.0,284.776749954889,0.00278069691840534,-8.34504333711794,0.00278069691840534
2792,0.00651366225168641,0.019681706612088,0.000134681058608821,0.000132832420748665,0.000132832420748665,1,1222.0,284.778653766696,0.00278013889930107,-8.16225729953684,0.00278013889930107
2793,0.486021568124748,0.207726403029704,0.000126300302935886,0.000110124668701534,0.000110124668701534,1,N,284.779614973779,0.00278268806960355,-7.84018776606798,0.00278268806960355
2794,0.266064288927559,0.225609559615597,8.48717311379659e-05,7.31949389101381e-05,7.31949389101381e-05,1,N,284.78074050435,0.00278284117606956,-8.1882805340226,0.00278284117606956
2795,0.05155307228737,0.0624209711057364,0.000133146002220047,0.000127517593450653,0.000127517593450653,1,1221.0,284.784856528734,0.00278070255439068,-8.66419320894856,0.00278070255439068
2796,1.93010030856119,0.439304552228072,0.000131379868992378,0.000100241368610417,0.000100241368610417,1,1186.0,284.870329015866,0.00277999770546688,-8.2474432371521,0.00277999770546688
2797,0.0353478003262528,0.0571942259612737,0.000109831783116533,0.000105562576530093,0.000105562576530093,1,1185.0,284.873115554104,0.00278092995031726,-8.35682206381509,0.00278092995031726
2798,0.616916166056189,0.345057738101409,0.000132754927078713,0.00010671680842854,0.00010671680842854,1,1184.0,284.873371148967,0.00278290220675229,-8.65980639798854,0.00278290220675229
2799,0.525725019598405,0.19714118133903,0.000142379347104133,0.000124959947188677,0.000124959947188677,1,1183.0,284.881334082676,0.00278158962094836,-8.15560407802756,0.00278158962094836
2800,0.0639122261869076,0.0852679727650114,0.000108049655936076,0.000101905415474471,0.000101905415474471,1,1182.0,284.885450129273,0.00278227363139732,-8.11842712425437,0.00278227363139732
2801,0.0688934831862239,0.0686632867547751,0.000124048629123748,0.000118304668256013,0.000118304668256013,1,1181.0,284.889767290421,0.00278007138410975,-7.73220923316105,0.00278007138410975
2802,0.516093839425952,0.179905380392062,0.000189748289175125,0.000168334116601791,0.000168334116601791,1,1180.0,284.893473535535,0.0027806282371081,-8.6212976819746,0.0027806282371081
2803,0.217921154715602,0.195648286061829,8.42857377149691e-05,7.40423990462367e-05,7.40423990462367e-05,1,N,284.894690909258,0.00278360893886502,-8.09885677970746,0.00278360893886502
2804,0.127020059425576,0.121829104584958,0.00011503961326353,0.000105915405077666,0.000105915405077666,1,1179.0,284.895092424154,0.00278307913578089,-8.79183941308517,0.00278307913578089
2805,0.0499740001561126,0.0899649861881133,8.60099746649092e-05,8.08657142377345e-05,8.08657142377345e-05,1,N,284.89505478741,0.002783354394557,-8.19690910728617,0.002783354394557
2806,0.0181929419842607,0.0372376859184357,0.000124398912928518,0.000121207398467609,0.000121207398467609,1,1178.0,284.896198834823,0.00278088132716045,-7.88994608612992,0.00278088132716045
2807,0.0852482504713878,0.104556637119316,0.000105875274670468,9.85865072997839e-05,9.85865072997839e-05,1,1177.0,284.89681012613,0.00278149003826977,-8.4283004813156,0.00278149003826977
2808,0.211836490514443,0.139088841124705,0.000108929413481794,9.91754429404109e-05,9.91754429404109e-05,1,N,284.899001204957,0.00278244352709112,-7.38092809676865,0.00278244352709112
2809,0.485992852179158,0.237045567344992,0.000104271125445967,8.93025432021493e-05,8.93025432021493e-05,1,1176.0,284.902896015968,0.00278096166631182,-8.16017718606896,0.00278096166631182
2810,0.560697567713245,0.196920132099974,0.000141397315348256,0.000124115088483733,0.000124115088483733,1,1175.0,284.905753222262,0.0027811376704026,-8.13177459390249,0.0027811376704026
2811,1.24170080579197e-05,0.0,0.00014292080248125,0.000142841319197002,0.000142841319197002,1,1174.0,284.907607895392,0.00277970480699558,-8.11991509290672,0.00277970480699558
2812,0.00438289897698442,0.0258883892750195,9.66574534274291e-05,9.49198641006473e-05,9.49198641006473e-05,1,1173.0,284.90819323334,0.00278232655298802,-8.01703166046096,0.00278232655298802
2813,0.487225296084245,0.145403163998716,0.000243230254415149,0.000220553882730902,0.000220553882730902,1,1172.0,284.910762496755,0.00278045272509425,-7.8538682455908,0.00278045272509425
2814,0.428103002170677,0.289652577199984,0.000101390868049958,8.41546981695161e-05,8.41546981695161e-05,1,1171.0,284.914032048195,0.00278368553329055,-7.90650863871999,0.00278368553329055
2815,0.161672255557344,0.176474688387699,8.01941706111104e-05,7.12972410824381e-05,7.12972410824381e-05,1,N,284.9177595422,0.00278348978779153,-7.50859565392104,0.00278348978779153
2816,0.0178523364680398,0.045689835742998,0.000104148400524621,0.00010088892231599,0.00010088892231599,1,1170.0,284.924093505378,0.00278171488041305,-8.2677190125706,0.00278171488041305
2817,0.100508143899934,0.0853896512445293,0.000130411847046243,0.000122986001304975,0.000122986001304975,1,1169.0,284.926286118372,0.00278092234890946,-7.9351008169768,0.00278092234890946
2818,0.220802370181678,0.19116084641792,0.000100296891690025,8.83539837904341e-05,8.83539837904341e-05,1,1168.0,284.927168357504,0.00278337272671506,-8.34658991366936,0.00278337272671506
2819,0.0811224708209869,0.0756101252327762,0.000121235370682752,0.000115082547609644,0.000115082547609644,1,1167.0,284.92787811867,0.00278065602440215,-7.99870656558466,0.00278065602440215
2820,0.373511371354751,0.253531813506136,9.86284976852916e-05,8.36349247795026e-05,8.36349247795026e-05,1,1166.0,284.928010597602,0.00278266410093396,-8.33799775676222,0.00278266410093396
2821,0.14541818677221,0.167561515151715,9.66282743757988e-05,8.63921919574054e-05,8.63921919574054e-05,1,1165.0,284.930567668111,0.00278281799453674,-8.47790362103029,0.00278281799453674
2822,0.0109594571025348,0.0344805039671988,0.000101597011067792,9.91788910350179e-05,9.91788910350179e-05,1,1164.0,284.932078796066,0.00278181956469739,-7.97025718938136,0.00278181956469739
